pairIdx	entry	syn	pressure_entry	syns_WordNet	WNpressure_entry	WNsenses_entry	WNsenses_syn	syns_WNExt	WNExt_word	DiachrD_entry	DiachrD_syn	DiachrDG_entry	DiachrDG_syn	DiachrDG_pair_avg	DiachrDG_pair_avgstd	FO_entry	FO_syn	FE_entry	FE_syn	EnoughFreq	FGO_entry	FGO_syn	FGE_entry	FGE_syn	FEv_entry	FEv_syn	Lev	SDO	SDE	Div	SDGO	SDGE	Dec_avg	Dec_avgstd
974	propitious	kindly	7	False	0	1	2	False		0.9637305699481864	0.7730061349693251	avgstd		entry	entry	46	480	19	85	True	0	3	0	1	0	-2	9	0.91026898	0.91591175	0.005642770000000019	far	mid	LPC	LPC
975	propitious	benign	7	False	0	1	3	False		0.9637305699481864	0.9473684210526316	avgstd	avgstd	both	both	46	47	19	206	True	0	0	0	1	0	1	9	0.80008966	1.08090657	0.28081691	mid	far	LD	LD
976	propitious	friendly	7	False	0	1	4	False		0.9637305699481864	0.7096774193548387	avgstd		entry	entry	46	1191	19	852	True	0	4	0	3	0	-1	8	0.9055524	0.94858028	0.04302788000000002	far	far	LD	LPC
977	propitious	merciful	7	False	0	1	2	False		0.9637305699481864	0.7096774193548387	avgstd		entry	entry	46	202	19	42	True	0	2	0	0	0	-2	8	0.85897841	0.93611184	0.07713343000000006	mid	far	LD	LPC
978	pure	absolute	32	False	19	7	5	False		0.7654320987654322	0.75					1544	971	1146	651	True	4	3	3	3	-1	0	6	0.81930255	0.74243212	-0.07687042999999993	mid	mid	LPC	LPC
979	pure	guiltless	32	False	19	7	1	False		0.7654320987654322	0.979591836734694		avgstd	syn	syn	1544	46	1146	13	True	4	0	3	0	-1	0	7	0.93580895	0.98191782	0.04610887000000008	far	far	LD	LPC
980	pure	simple	32	False	19	7	7	False		0.7654320987654322	0.8023952095808383					1544	2513	1146	3226	True	4	4	3	4	-1	0	5	0.69262047	0.64097905	-0.05164142000000005	mid	close	LPC	LPC
981	pure	unmixed	32	False	19	7	2	False		0.7654320987654322	0.9473684210526316		avgstd	syn	syn	1544	58	1146	2	False	4	0	3	0	-1	0	6	0.70532025	0.71358706	0.008266810000000069	mid	mid	LPC	LPC
982	pure	chaste	32	False	19	7	3	False		0.7654320987654322	0.8095238095238095					1544	75	1146	46	True	4	1	3	0	-1	-1	5	0.60198559	0.80164146	0.19965587000000007	close	mid	LD	LD
983	pure	holy	32	False	19	7	1	False		0.7654320987654322	0.6486486486486487					1544	1451	1146	986	True	4	4	3	3	-1	-1	4	0.7602322	0.91096562	0.15073342	mid	mid	LD	LD
984	pure	spotless	32	False	19	7	1	False		0.7654320987654322	0.9010989010989012		avg	syn		1544	94	1146	58	True	4	1	3	0	-1	-1	6	0.71064	0.7853098	0.0746697999999999	mid	mid	LD	LPC
985	pure	classic	32	False	19	7	4	False		0.7654320987654322	0.8023952095808383					1544	283	1146	733	True	4	2	3	3	-1	1	7	0.84034686	0.95384302	0.11349615999999996	mid	far	LD	LD
986	pure	immaculate	32	False	19	7	3	False		0.7654320987654322	0.8764044943820225		avg	syn		1544	47	1146	93	True	4	0	3	1	-1	1	8	0.77250154	0.82779704	0.05529549999999994	mid	mid	LD	LPC
987	pure	stainless	32	False	19	7	1	False		0.7654320987654322	0.9949748743718592		avgstd	syn	syn	1544	32	1146	131	True	4	0	3	1	-1	1	8	0.73407937	0.94899865	0.21491928000000005	mid	far	LD	LD
988	pure	classical	32	False	19	7	7	False		0.7654320987654322	0.7421383647798743					1544	287	1146	502	True	4	2	3	2	-1	0	9	0.85599308	0.86768271	0.011689630000000006	mid	mid	LPC	LPC
989	pure	true	32	False	19	7	12	False		0.7654320987654322	0.8095238095238095					1544	6891	1146	5607	True	4	4	3	4	-1	0	3	0.72967474	0.84109144	0.11141670000000004	mid	mid	LD	LD
990	pure	clean	32	False	19	7	18	False		0.7654320987654322	0.7341772151898734					1544	775	1146	2179	True	4	3	3	4	-1	1	5	0.70784489	0.84029423	0.13244934000000008	mid	mid	LD	LD
991	pure	innocent	32	False	19	7	7	False		0.7654320987654322	0.8372093023255813		avg	syn		1544	782	1146	730	True	4	3	3	3	-1	0	7	0.74588712	0.84727071	0.10138358999999997	mid	mid	LD	LPC
992	pure	clear	32	False	19	7	17	False		0.7654320987654322	0.6928104575163399					1544	3005	1146	4339	True	4	4	3	4	-1	0	5	0.72386543	0.85981056	0.13594512999999997	mid	mid	LD	LD
993	pure	mere	32	False	19	7	2	False		0.7654320987654322	0.8304093567251463					1544	2388	1146	912	True	4	4	3	3	-1	-1	2	0.8987764	0.86535312	-0.033423280000000055	far	mid	LPC	LPC
994	pure	perfect	32	True	19	7	3	True		0.7654320987654322	0.7951807228915663					1544	2157	1146	2562	True	4	4	3	4	-1	0	4	0.74347286	0.71821476	-0.02525810000000006	mid	mid	LPC	LPC
995	pure	genuine	32	False	19	7	3	False		0.7654320987654322	0.8764044943820225		avg	syn		1544	720	1146	482	True	4	3	3	2	-1	-1	5	0.80145937	0.83549095	0.03403157999999995	mid	mid	LD	LPC
996	pure	real	32	False	19	7	9	False		0.7654320987654322	0.8304093567251463					1544	3692	1146	8806	True	4	4	3	4	-1	0	4	0.93805128	0.88973157	-0.048319710000000016	far	mid	LPC	LPC
997	pure	undefiled	32	False	19	7	2	False		0.7654320987654322	0.9583333333333334		avgstd	syn	syn	1544	14	1146	3	False	4	0	3	0	-1	0	8	0.66991826	0.7096452	0.03972693999999999	mid	mid	LD	LPC
998	pure	upright	32	False	19	7	3	False		0.7654320987654322	0.7951807228915663					1544	144	1146	135	True	4	1	3	1	-1	0	6	0.77240531	0.853824	0.08141869000000002	mid	mid	LD	LPC
999	pure	sheer	32	False	19	7	4	False		0.7654320987654322	0.8571428571428572		avg	syn		1544	255	1146	521	True	4	2	3	2	-1	0	4	0.93324829	0.9006447	-0.032603590000000016	far	mid	LPC	LPC
1000	pure	virtuous	32	True	19	7	2	True		0.7654320987654322	0.6754966887417219					1544	136	1146	64	True	4	1	3	0	-1	-1	7	0.71884518	0.73904796	0.020202779999999976	mid	mid	LPC	LPC
1001	queer	anomalous	23	False	9	2	1	False		0.7730061349693251	0.9637305699481864		avgstd	syn	syn	679	52	103	121	True	3	0	1	1	-2	1	9	0.79571538	0.93961026	0.14389488000000006	mid	far	LD	LD
1002	queer	erratic	23	False	9	2	3	False		0.7730061349693251	0.9690721649484536		avgstd	syn	syn	679	60	103	111	True	3	0	1	1	-2	1	7	0.90563398	0.94961824	0.04398426	far	far	LD	LPC
1003	queer	odd	23	True	9	2	6	True		0.7730061349693251	0.7577639751552795					679	609	103	1363	True	3	3	1	4	-2	1	5	0.54201008	0.78178338	0.23977330000000008	close	mid	LD	LD
1004	queer	strange	23	False	9	2	3	True	odd	0.7730061349693251	0.6842105263157895					679	3534	103	2510	True	3	4	1	4	-2	0	7	0.56254447	0.60369794	0.041153470000000025	close	close	LD	LPC
1005	queer	bizarre	23	False	9	2	1	False		0.7730061349693251	0.9247311827956988		avg	syn		679	28	103	373	True	3	0	1	2	-2	2	6	0.73602324	0.76249871	0.026475470000000056	mid	mid	LPC	LPC
1006	queer	extraordinary	23	False	9	2	3	False		0.7730061349693251	0.7341772151898734					679	886	103	792	True	3	3	1	3	-2	0	12	0.87268463	0.97500978	0.10232515000000009	far	far	LD	LPC
1007	queer	peculiar	23	True	9	2	4	True		0.7730061349693251	0.7951807228915663					679	1658	103	475	True	3	4	1	2	-2	-2	6	0.82861071	0.87545415	0.04684344000000007	mid	mid	LD	LPC
1008	queer	uncommon	23	False	9	2	2	False		0.7730061349693251	0.7951807228915663					679	208	103	175	True	3	2	1	1	-2	-1	8	0.86340637	0.94234674	0.07894036999999998	far	far	LD	LPC
1009	queer	comical	23	False	9	2	1	False		0.7730061349693251	0.9583333333333334		avgstd	syn	syn	679	81	103	58	True	3	1	1	0	-2	-1	7	0.72297955	0.92951944	0.20653988999999995	mid	far	LD	LD
1010	queer	fantastic	23	False	9	2	5	False		0.7730061349693251	0.8700564971751412		avg	syn		679	216	103	268	True	3	2	1	2	-2	0	9	0.69748521	0.6605777	-0.03690750999999992	mid	close	LPC	LPC
1011	queer	preposterous	23	False	9	2	1	False		0.7730061349693251	0.8700564971751412		avg	syn		679	114	103	68	True	3	1	1	0	-2	-1	9	0.85425124	0.79105743	-0.06319381000000002	mid	mid	LPC	LPC
1012	queer	unique	23	False	9	2	4	False		0.7730061349693251	0.8235294117647058					679	316	103	976	True	3	2	1	3	-2	1	5	0.93983143	0.98681825	0.046986819999999985	far	far	LD	LPC
1013	queer	funny	23	True	9	2	4	True		0.7730061349693251	0.6928104575163399					679	419	103	1568	True	3	2	1	4	-2	2	4	0.54213688	0.6153129	0.07317602000000001	close	close	LD	LPC
1014	queer	quaint	23	False	9	2	3	False		0.7730061349693251	0.8372093023255813		avg	syn		679	325	103	107	True	3	2	1	1	-2	-1	4	0.63203857	0.76869258	0.13665401	mid	mid	LD	LD
1015	queer	curious	23	True	9	2	2	True		0.7730061349693251	0.717948717948718					679	1583	103	860	True	3	4	1	3	-2	-1	6	0.64749772	0.65466504	0.007167319999999977	mid	close	LPC	LPC
1016	queer	grotesque	23	False	9	2	2	False		0.7730061349693251	0.8304093567251463					679	110	103	98	True	3	1	1	1	-2	0	8	0.59631323	0.70353381	0.10722058000000001	close	mid	LD	LPC
1017	queer	ridiculous	23	False	9	2	3	False		0.7730061349693251	0.7654320987654322					679	397	103	540	True	3	2	1	2	-2	0	9	0.68539014	0.70695967	0.02156953000000006	mid	mid	LPC	LPC
1018	queer	unusual	23	False	9	2	3	False		0.7730061349693251	0.7654320987654322					679	778	103	1060	True	3	3	1	3	-2	0	6	0.79345147	0.87370687	0.08025539999999998	mid	mid	LD	LPC
1019	queer	laughable	23	False	9	2	2	False		0.7730061349693251	0.9690721649484536		avgstd	syn	syn	679	30	103	40	True	3	0	1	0	-2	0	8	0.80758343	0.94527321	0.13768977999999998	mid	far	LD	LD
1020	queer	singular	23	True	9	2	6	True		0.7730061349693251	0.88268156424581		avg	syn		679	593	103	126	True	3	3	1	1	-2	-2	6	0.77873898	0.89840088	0.11966189999999999	mid	mid	LD	LD
1021	queer	eccentric	23	False	9	2	2	False		0.7730061349693251	0.8888888888888888		avg	syn		679	142	103	202	True	3	1	1	1	-2	0	7	0.82072257	0.80350103	-0.01722154000000009	mid	mid	LPC	LPC
1022	radical	complete	18	False	4	5	5	False		0.8571428571428572	0.7577639751552795	avg		entry		316	1534	558	1650	True	2	4	3	4	1	0	8	0.82736684	0.87961811	0.05225126999999996	mid	mid	LD	LPC
1023	radical	ingrained	18	False	4	5	1	False		0.8571428571428572	0.9583333333333334	avg	avgstd	both	syn	316	9	558	22	False	2	0	3	0	1	0	7	0.96210895	0.94720213	-0.014906819999999987	far	far	LPC	LPC
1024	radical	perfect	18	False	4	5	3	False		0.8571428571428572	0.7951807228915663	avg		entry		316	2157	558	2562	True	2	4	3	4	1	0	7	0.92885693	1.00757508	0.07871815000000004	far	far	LD	LPC
1025	radical	constitutional	18	False	4	5	4	False		0.8571428571428572	0.7804878048780488	avg		entry		316	731	558	731	True	2	3	3	3	1	0	11	0.80630295	0.81132613	0.005023180000000016	mid	mid	LPC	LPC
1026	radical	innate	18	False	4	5	3	False		0.8571428571428572	0.7804878048780488	avg		entry		316	85	558	111	True	2	1	3	1	1	0	7	0.94311584	0.93524845	-0.00786739000000003	far	far	LPC	LPC
1027	radical	positive	18	False	4	5	11	False		0.8571428571428572	0.9010989010989012	avg	avg	both		316	944	558	1219	True	2	3	3	3	1	0	7	0.83142886	0.88307362	0.051644759999999956	mid	mid	LD	LPC
1028	radical	entire	18	False	4	5	4	False		0.8571428571428572	0.7951807228915663	avg		entry		316	1751	558	2900	True	2	4	3	4	1	0	6	0.89557432	0.97559633	0.08002200999999998	far	far	LD	LPC
1029	radical	native	18	False	4	5	4	False		0.8571428571428572	0.7341772151898734	avg		entry		316	1409	558	1331	True	2	4	3	4	1	0	5	1.06723945	0.91920328	-0.14803617000000002	far	mid	LPC	LPC
1030	radical	primitive	18	False	4	5	4	False		0.8571428571428572	0.8235294117647058	avg		entry		316	711	558	317	True	2	3	3	2	1	-1	7	0.83370498	0.84938307	0.015678089999999978	mid	mid	LPC	LPC
1031	radical	essential	18	False	4	5	5	False		0.8571428571428572	0.75	avg		entry		316	922	558	1044	True	2	3	3	3	1	0	7	0.79151381	0.91516518	0.12365137000000004	mid	mid	LD	LD
1032	radical	natural	18	False	4	5	10	False		0.8571428571428572	0.8372093023255813	avg	avg	both		316	3694	558	3586	True	2	4	3	4	1	0	4	0.9683965	0.93666316	-0.03173333999999994	far	far	LPC	LPC
1033	radical	thorough	18	False	4	5	3	False		0.8571428571428572	0.7730061349693251	avg		entry		316	498	558	212	True	2	3	3	1	1	-2	8	0.71249887	0.90305928	0.19056041	mid	mid	LD	LD
1034	radical	extreme	18	False	4	5	4	False		0.8571428571428572	0.8235294117647058	avg		entry		316	884	558	779	True	2	3	3	3	1	0	7	0.7529785	0.83739101	0.08441251000000005	mid	mid	LD	LPC
1035	radical	organic	18	False	4	5	6	False		0.8571428571428572	0.8304093567251463	avg		entry		316	257	558	421	True	2	2	3	2	1	0	5	0.8186788	0.89855808	0.07987928	mid	mid	LD	LPC
1036	radical	fundamental	18	False	4	5	3	False		0.8571428571428572	0.7421383647798743	avg		entry		316	368	558	777	True	2	2	3	3	1	1	8	0.67208878	0.83792388	0.1658350999999999	mid	mid	LD	LD
1037	radical	original	18	False	4	5	4	False		0.8571428571428572	0.8095238095238095	avg		entry		316	1636	558	2371	True	2	4	3	4	1	0	4	0.83106485	0.90730378	0.07623893000000004	mid	mid	LD	LPC
1038	radical	total	18	False	4	5	2	False		0.8571428571428572	0.6577181208053691	avg		entry		316	594	558	2040	True	2	3	3	4	1	1	5	0.91653626	0.98088715	0.06435089000000005	far	far	LD	LPC
1039	rare	curious	16	False	3	6	2	False		0.7261146496815287	0.717948717948718					1268	1583	1301	860	True	4	4	4	3	0	-1	6	0.70536798	0.75078704	0.045419059999999956	mid	mid	LD	LPC
1040	rare	odd	16	False	3	6	6	False		0.7261146496815287	0.7577639751552795					1268	609	1301	1363	True	4	3	4	4	0	1	4	0.81347958	0.76704514	-0.046434439999999966	mid	mid	LPC	LPC
1041	rare	scarce	16	False	3	6	1	False		0.7261146496815287	0.9247311827956988		avg	syn		1268	171	1301	185	True	4	1	4	1	0	0	3	0.81205209	0.74617675	-0.06587533999999995	mid	mid	LPC	LPC
1042	rare	unique	16	False	3	6	4	False		0.7261146496815287	0.8235294117647058					1268	316	1301	976	True	4	2	4	3	0	1	5	0.67266323	0.6772488	0.004585570000000039	mid	mid	LPC	LPC
1043	rare	extraordinary	16	False	3	6	3	False		0.7261146496815287	0.7341772151898734					1268	886	1301	792	True	4	3	4	3	0	0	10	0.67727526	0.72788375	0.050608490000000006	mid	mid	LD	LPC
1044	rare	peculiar	16	False	3	6	4	False		0.7261146496815287	0.7951807228915663					1268	1658	1301	475	True	4	4	4	2	0	-2	7	0.8054262	0.74217137	-0.06325482999999998	mid	mid	LPC	LPC
1045	rare	singular	16	False	3	6	6	False		0.7261146496815287	0.88268156424581		avg	syn		1268	593	1301	126	True	4	3	4	1	0	-2	7	0.71917388	0.78593522	0.06676134	mid	mid	LD	LPC
1046	rare	unparalleled	16	False	3	6	1	False		0.7261146496815287	0.9637305699481864		avgstd	syn	syn	1268	60	1301	48	True	4	0	4	0	0	0	9	0.83728705	0.9403618	0.10307474999999999	mid	far	LD	LPC
1047	rare	incomparable	16	False	3	6	1	False		0.7261146496815287	0.9528795811518324		avgstd	syn	syn	1268	51	1301	40	True	4	0	4	0	0	0	9	0.83889664	0.90147767	0.06258103000000004	mid	mid	LD	LPC
1048	rare	precious	16	False	3	6	4	False		0.7261146496815287	0.6842105263157895					1268	937	1301	592	True	4	3	4	3	0	0	7	0.74553502	0.650671	-0.09486402000000005	mid	close	LPC	LPC
1049	rare	strange	16	False	3	6	3	False		0.7261146496815287	0.6842105263157895					1268	3534	1301	2510	True	4	4	4	4	0	0	4	0.78613144	0.79544826	0.009316820000000003	mid	mid	LPC	LPC
1050	rare	unprecedented	16	False	3	6	1	False		0.7261146496815287	0.8764044943820225		avg	syn		1268	99	1301	309	True	4	1	4	2	0	1	11	0.81034665	0.90454505	0.09419840000000002	mid	mid	LD	LPC
1051	rare	infrequent	16	False	3	6	1	False		0.7261146496815287	0.8950276243093923		avg	syn		1268	52	1301	51	True	4	0	4	0	0	0	8	0.62431213	0.74758086	0.12326873000000005	mid	mid	LD	LD
1052	rare	remarkable	16	False	3	6	2	True	uncommon	0.7261146496815287	0.6577181208053691					1268	1538	1301	746	True	4	4	4	3	0	-1	6	0.66665048	0.67283481	0.00618432999999996	mid	mid	LPC	LPC
1053	rare	uncommon	16	True	3	6	2	True		0.7261146496815287	0.7951807228915663					1268	208	1301	175	True	4	2	4	1	0	-1	8	0.4847101	0.54749801	0.06278791	close	close	LD	LPC
1054	rare	unusual	16	False	3	6	3	True	uncommon	0.7261146496815287	0.7654320987654322					1268	778	1301	1060	True	4	3	4	3	0	0	7	0.65409556	0.59388876	-0.060206800000000005	mid	close	LPC	LPC
1055	real	actual	11	True	8	9	5	True		0.8304093567251463	0.75					3692	1146	8806	1116	True	4	4	4	3	0	-1	4	0.60273707	0.65604056	0.05330349000000001	close	close	LD	LPC
1056	real	demonstrable	11	False	8	9	2	False		0.8304093567251463	0.979591836734694		avgstd	syn	syn	3692	14	8806	12	True	4	0	4	0	0	0	9	0.85945068	0.84827897	-0.011171710000000057	mid	mid	LPC	LPC
1057	real	genuine	11	True	8	9	3	True		0.8304093567251463	0.8764044943820225		avg	syn		3692	720	8806	482	True	4	3	4	2	0	-1	6	0.68738996	0.75826752	0.07087756	mid	mid	LD	LPC
1058	real	true	11	False	8	9	12	False		0.8304093567251463	0.8095238095238095					3692	6891	8806	5607	True	4	4	4	4	0	0	4	0.66783761	0.78708576	0.11924815	mid	mid	LD	LD
1059	real	authentic	11	False	8	9	2	False		0.8304093567251463	0.8165680473372781					3692	90	8806	247	True	4	1	4	2	0	1	8	0.7810793	0.82327472	0.042195419999999983	mid	mid	LD	LPC
1060	real	positive	11	False	8	9	11	False		0.8304093567251463	0.9010989010989012		avg	syn		3692	944	8806	1219	True	4	3	4	3	0	0	8	0.84740565	0.80897067	-0.03843498000000001	mid	mid	LPC	LPC
1061	real	unquestionable	11	False	8	9	3	False		0.8304093567251463	0.9637305699481864		avgstd	syn	syn	3692	40	8806	11	True	4	0	4	0	0	0	11	0.89355302	0.8812564	-0.01229661999999998	far	mid	LPC	LPC
1062	real	certain	11	False	8	9	7	False		0.8304093567251463	0.8095238095238095					3692	6161	8806	4483	True	4	4	4	4	0	0	5	0.90894576	0.91463126	0.005685499999999899	far	mid	LPC	LPC
1063	real	essential	11	False	8	9	5	False		0.8304093567251463	0.75					3692	922	8806	1044	True	4	3	4	3	0	0	6	0.82315462	0.89014573	0.06699111000000002	mid	mid	LD	LPC
1064	real	substantial	11	True	8	9	6	True		0.8304093567251463	0.9130434782608696		avg	syn		3692	350	8806	698	True	4	2	4	3	0	1	9	0.73297881	0.74806245	0.015083640000000065	mid	mid	LPC	LPC
1065	real	veritable	11	False	8	9	2	False		0.8304093567251463	0.941798941798942		avgstd	syn	syn	3692	161	8806	65	True	4	1	4	0	0	-1	6	0.899665	0.95012765	0.05046264999999994	far	far	LD	LPC
1066	rebellious	uncontrollable	7	False	3	3	4	False		0.9189189189189187	0.8700564971751412	avg	avg	both		112	68	101	53	True	1	1	1	0	0	-1	12	0.88754976	0.90446207	0.01691231000000004	far	mid	LPC	LPC
1067	rebellious	disobedient	7	False	3	3	2	False		0.9189189189189187	0.9130434782608696	avg	avg	both		112	39	101	19	True	1	0	1	0	0	0	9	0.70725676	0.74585409	0.038597329999999985	mid	mid	LD	LPC
1068	rebellious	refractory	7	False	3	3	3	False		0.9189189189189187	0.98989898989899	avg	avgstd	both	syn	112	30	101	14	True	1	0	1	0	0	0	7	0.78655339	0.9578791	0.17132570999999996	mid	far	LD	LD
1069	rebellious	seditious	7	False	3	3	2	False		0.9189189189189187	0.8372093023255813	avg	avg	both		112	21	101	25	True	1	0	1	0	0	0	5	0.71667987	0.88257132	0.16589145000000005	mid	mid	LD	LD
1070	reliable	trustworthy	2	False	4	3	2	False		0.6666666666666667	0.8764044943820225		avg	syn		126	145	476	59	True	1	1	2	0	1	-1	10	0.39856619	0.59723885	0.19867266	close	close	LD	LD
1071	reliable	trusty	2	False	4	3	1	False		0.6666666666666667	0.9247311827956988		avg	syn		126	82	476	23	True	1	1	2	0	1	-1	8	0.84852052	1.0399778	0.19145727999999995	mid	far	LD	LD
1072	reluctant	averse	7	False	2	3	1	False		0.8700564971751412	0.9304812834224598	avg	avg	both		161	91	457	26	True	1	1	2	0	1	-1	9	0.73984678	0.76660342	0.026756639999999998	mid	mid	LPC	LPC
1073	reluctant	disinclined	7	False	2	3	1	False		0.8700564971751412	0.98989898989899	avg	avgstd	both	syn	161	20	457	14	True	1	0	2	0	1	0	9	0.77433869	0.92713602	0.15279732999999995	mid	far	LD	LD
1074	reluctant	loath	7	True	2	3	2	True		0.8700564971751412	0.8165680473372781	avg		entry		161	85	457	39	True	1	1	2	0	1	-1	7	0.65759807	0.72434915	0.06675107999999996	mid	mid	LD	LPC
1075	reluctant	slow	7	False	2	3	6	False		0.8700564971751412	0.717948717948718	avg		entry		161	1341	457	1995	True	1	4	2	4	1	0	8	0.76184898	0.80607763	0.04422864999999998	mid	mid	LD	LPC
1076	reluctant	backward	7	False	2	3	4	False		0.8700564971751412	0.8304093567251463	avg		entry		161	100	457	100	True	1	1	2	1	1	0	8	0.89228341	0.99403698	0.10175356999999996	far	far	LD	LPC
1077	reluctant	indisposed	7	False	2	3	2	False		0.8700564971751412	0.9847715736040608	avg	avgstd	both	syn	161	25	457	11	True	1	0	2	0	1	0	10	0.84143165	1.01355306	0.17212141000000003	mid	far	LD	LD
1078	reluctant	unwilling	7	False	2	3	2	True	loath	0.8700564971751412	0.7878787878787878	avg		entry		161	279	457	253	True	1	2	2	2	1	0	8	0.49572546	0.33853683	-0.15718863	close	close	LPC	LPC
1079	restive	impatient	18	False	8	2	2	False		0.9743589743589745	0.8023952095808383	avgstd		entry	entry	50	420	24	328	True	0	2	0	2	0	0	7	0.7176875	0.79512716	0.07743966000000002	mid	mid	LD	LPC
1080	restive	rebellious	18	False	8	2	3	False		0.9743589743589745	0.9189189189189187	avgstd	avg	both	entry	50	112	24	101	True	0	1	0	1	0	0	7	0.86966692	0.87789951	0.008232589999999984	far	mid	LPC	LPC
1081	restive	restless	18	False	8	2	3	False		0.9743589743589745	0.8372093023255813	avgstd	avg	both	entry	50	513	24	340	True	0	3	0	2	0	-1	4	0.75437361	0.80810187	0.05372825999999997	mid	mid	LD	LPC
1082	restive	intractable	18	False	8	2	1	False		0.9743589743589745	0.9743589743589745	avgstd	avgstd	both	both	50	23	24	43	True	0	0	0	0	0	0	8	0.7729658	0.98463272	0.21166691999999998	mid	far	LD	LD
1083	restive	refractory	18	False	8	2	3	False		0.9743589743589745	0.98989898989899	avgstd	avgstd	both	both	50	30	24	14	True	0	0	0	0	0	0	7	0.78525692	0.97741065	0.19215373000000002	mid	far	LD	LD
1084	restive	stubborn	18	False	8	2	2	False		0.9743589743589745	0.8372093023255813	avgstd	avg	both	entry	50	151	24	281	True	0	1	0	2	0	1	8	0.85533914	0.97750384	0.12216470000000001	mid	far	LD	LD
1085	restive	resentful	18	False	8	2	1	False		0.9743589743589745	0.9010989010989012	avgstd	avg	both	entry	50	43	24	53	True	0	0	0	0	0	0	5	0.74649333	0.90635885	0.1598655200000001	mid	mid	LD	LD
1086	restive	unruly	18	False	8	2	3	False		0.9743589743589745	0.9637305699481864	avgstd	avgstd	both	both	50	49	24	106	True	0	0	0	1	0	1	7	0.79472784	0.83510634	0.040378499999999984	mid	mid	LD	LPC
1087	restive	obstinate	18	False	8	2	3	False		0.9743589743589745	0.907103825136612	avgstd	avg	both	entry	50	172	24	30	True	0	1	0	0	0	-1	5	0.84017977	0.91994135	0.07976158	mid	mid	LD	LPC
1088	restive	vicious	18	False	8	2	4	False		0.9743589743589745	0.8023952095808383	avgstd		entry	entry	50	251	24	288	True	0	2	0	2	0	0	7	0.88020365	0.89279194	0.012588289999999946	far	mid	LPC	LPC
1089	royal	august	7	False	4	5	2	False		0.6666666666666667	0.7951807228915663					1180	82	861	26	True	4	1	3	0	-1	-1	6	0.90042986	0.96186576	0.06143589999999999	far	far	LD	LPC
1090	royal	kingly	7	False	4	5	1	False		0.6666666666666667	0.9583333333333334		avgstd	syn	syn	1180	53	861	10	True	4	0	3	0	-1	0	5	0.73621375	0.91499171	0.17877796	mid	mid	LD	LD
1091	royal	majestic	7	True	4	5	3	True		0.6666666666666667	0.8764044943820225		avg	syn		1180	219	861	103	True	4	2	3	1	-1	-1	8	0.94310177	0.89564686	-0.047454909999999906	far	mid	LPC	LPC
1092	royal	princely	7	False	4	5	2	False		0.6666666666666667	0.9361702127659576		avgstd	syn	syn	1180	98	861	30	True	4	1	3	0	-1	-1	6	0.67112412	0.87678541	0.20566129	mid	mid	LD	LD
1093	royal	magnificent	7	False	4	5	1	False		0.6666666666666667	0.6928104575163399					1180	693	861	395	True	4	3	3	2	-1	-1	11	0.80197049	0.89952004	0.09754954999999998	mid	mid	LD	LPC
1094	royal	regal	7	True	4	5	1	True		0.6666666666666667	0.9583333333333334		avgstd	syn	syn	1180	50	861	87	True	4	0	3	1	-1	1	2	0.77239923	0.90089644	0.12849721000000003	mid	mid	LD	LD
1095	rustic	agricultural	16	False	6	3	2	False		0.9247311827956988	0.7804878048780488	avg		entry		161	368	109	445	True	1	2	1	2	0	0	9	0.92055126	1.01703638	0.09648511999999998	far	far	LD	LPC
1096	rustic	coarse	16	False	6	3	3	False		0.9247311827956988	0.8095238095238095	avg		entry		161	450	109	208	True	1	3	1	1	0	-2	6	0.71842137	0.85030708	0.13188571000000004	mid	mid	LD	LD
1097	rustic	pastoral	16	False	6	3	3	False		0.9247311827956988	0.8950276243093923	avg	avg	both		161	127	109	121	True	1	1	1	1	0	0	6	0.74511529	0.85149144	0.10637615	mid	mid	LD	LPC
1098	rustic	uncouth	16	False	6	3	1	False		0.9247311827956988	0.9247311827956988	avg	avg	both		161	70	109	13	True	1	1	1	0	0	-1	7	0.64976658	0.77503338	0.1252668	mid	mid	LD	LD
1099	rustic	plain	16	False	6	3	7	False		0.9247311827956988	0.7804878048780488	avg		entry		161	1302	109	871	True	1	4	1	3	0	-1	5	0.84359806	0.90123459	0.05763652999999991	mid	mid	LD	LPC
1100	rustic	awkward	16	False	6	3	6	False		0.9247311827956988	0.8165680473372781	avg		entry		161	330	109	484	True	1	2	1	2	0	0	7	0.76111651	0.96139036	0.20027384999999998	mid	far	LD	LD
1101	rustic	rude	16	False	6	3	5	False		0.9247311827956988	0.8950276243093923	avg	avg	both		161	752	109	334	True	1	3	1	2	0	-1	4	0.60030905	0.80551131	0.20520225999999997	close	mid	LD	LD
1102	rustic	rural	16	False	6	3	2	False		0.9247311827956988	0.8372093023255813	avg	avg	both		161	333	109	719	True	1	2	1	3	0	1	4	0.71359623	0.98500502	0.27140878999999996	mid	far	LD	LD
1103	sagacious	able	13	False	2	2	4	False		0.9637305699481864	0.6754966887417219	avgstd		entry	entry	82	695	2	217	False	1	3	0	1	-1	-2	8	0.80864985	1.06618135	0.2575314999999999	mid	far	LD	LD
1104	sagacious	intelligent	13	False	2	2	4	False		0.9637305699481864	0.6394557823129252	avgstd		entry	entry	82	1069	2	552	False	1	4	0	2	-1	-2	10	0.60039665	0.91405036	0.31365371	close	mid	LD	LD
